Fecha,Pedidos,"Ventas brutas",Devoluciones,Cupones,"Ventas netas",Impuestos,Envío,"Ventas totales"
"2023-07-02 00:00:00",2,162600,0,0,162600,0,0,162600
"2023-07-01 00:00:00",1,68880,0,0,68880,0,0,68880
"2023-06-30 00:00:00",2,52190,0,0,52190,0,0,52190
"2023-06-29 00:00:00",3,127360,0,0,127360,0,0,127360
"2023-06-28 00:00:00",6,355010,0,0,355010,0,4000,359010
"2023-06-27 00:00:00",2,135140,0,0,135140,0,0,135140
"2023-06-26 00:00:00",3,93260,0,0,93260,0,0,93260
"2023-06-25 00:00:00",1,87320,0,0,87320,0,0,87320
"2023-06-24 00:00:00",2,58200,0,0,58200,0,8000,66200
"2023-06-23 00:00:00",2,263530,0,0,263530,0,0,263530
"2023-06-22 00:00:00",3,133580,0,0,133580,0,4000,137580
"2023-06-21 00:00:00",0,0,0,0,0,0,0,0
"2023-06-20 00:00:00",2,66910,0,0,66910,0,4000,70910
"2023-06-19 00:00:00",3,153920,63900,0,90020,0,4000,94020
"2023-06-18 00:00:00",2,207580,0,0,207580,0,0,207580
"2023-06-17 00:00:00",0,0,0,0,0,0,0,0
"2023-06-16 00:00:00",1,60880,12500,0,48380,0,0,48380
"2023-06-15 00:00:00",3,152940,0,0,152940,0,0,152940
"2023-06-14 00:00:00",2,127490,0,0,127490,0,0,127490
"2023-06-13 00:00:00",2,185200,0,0,185200,0,4000,189200
"2023-06-12 00:00:00",3,105130,0,0,105130,0,9000,114130
"2023-06-11 00:00:00",0,0,0,0,0,0,0,0
"2023-06-10 00:00:00",1,11700,0,0,11700,0,4000,15700
"2023-06-09 00:00:00",4,360300,0,0,360300,0,0,360300
"2023-06-08 00:00:00",2,91920,0,0,91920,0,0,91920
"2023-06-07 00:00:00",4,369700,2200,0,367500,0,4000,371500
"2023-06-06 00:00:00",2,97170,0,0,97170,0,4000,101170
"2023-06-05 00:00:00",1,56560,0,0,56560,0,0,56560
"2023-06-04 00:00:00",1,65530,0,0,65530,0,0,65530
"2023-06-03 00:00:00",0,0,0,0,0,0,0,0
"2023-06-02 00:00:00",1,183000,0,0,183000,0,0,183000
"2023-06-01 00:00:00",3,75340,0,0,75340,0,8000,83340
"2023-05-31 00:00:00",10,405610,0,0,405610,0,4000,409610
"2023-05-30 00:00:00",6,215770,0,0,215770,0,0,215770
"2023-05-29 00:00:00",4,200160,0,0,200160,0,4000,204160
"2023-05-28 00:00:00",1,60000,0,0,60000,0,0,60000
"2023-05-27 00:00:00",0,0,0,0,0,0,0,0
"2023-05-26 00:00:00",1,76080,0,0,76080,0,0,76080
"2023-05-25 00:00:00",5,393470,12950,0,380520,0,0,380520
"2023-05-24 00:00:00",3,156500,0,0,156500,0,0,156500
"2023-05-23 00:00:00",0,0,0,0,0,0,0,0
"2023-05-22 00:00:00",4,264560,0,0,264560,0,4000,268560
"2023-05-21 00:00:00",2,175150,0,0,175150,0,0,175150
"2023-05-20 00:00:00",1,65910,0,0,65910,0,0,65910
"2023-05-19 00:00:00",0,0,0,0,0,0,0,0
"2023-05-18 00:00:00",3,167760,0,0,167760,0,5000,172760
"2023-05-17 00:00:00",3,178760,0,0,178760,0,0,178760
"2023-05-16 00:00:00",1,33970,0,0,33970,0,0,33970
"2023-05-15 00:00:00",0,0,0,0,0,0,0,0
"2023-05-14 00:00:00",0,0,0,0,0,0,0,0
"2023-05-13 00:00:00",0,0,0,0,0,0,0,0
"2023-05-12 00:00:00",0,0,5110,0,'-5110,0,0,'-5110
"2023-05-11 00:00:00",2,153570,0,0,153570,0,0,153570
"2023-05-10 00:00:00",5,885270,0,0,885270,0,9000,894270
"2023-05-09 00:00:00",5,302420,0,0,302420,0,8000,310420
"2023-05-08 00:00:00",2,149600,0,0,149600,0,4000,153600
"2023-05-07 00:00:00",3,128350,0,0,128350,0,0,128350
"2023-05-06 00:00:00",0,0,0,0,0,0,0,0
"2023-05-05 00:00:00",2,104580,0,0,104580,0,0,104580
"2023-05-04 00:00:00",0,0,0,0,0,0,0,0
"2023-05-03 00:00:00",5,618030,0,0,618030,0,10000,628030
"2023-05-02 00:00:00",2,59780,0,0,59780,0,0,59780
"2023-05-01 00:00:00",0,0,0,0,0,0,0,0
"2023-04-30 00:00:00",2,131490,0,0,131490,0,0,131490
"2023-04-29 00:00:00",1,61480,0,0,61480,0,0,61480
"2023-04-28 00:00:00",3,160370,0,0,160370,0,8000,168370
"2023-04-27 00:00:00",1,40810,0,0,40810,0,0,40810
"2023-04-26 00:00:00",3,119990,0,0,119990,0,4000,123990
"2023-04-25 00:00:00",3,273920,0,0,273920,0,0,273920
"2023-04-24 00:00:00",5,341550,90,0,341460,0,4000,345460
"2023-04-23 00:00:00",2,83350,0,0,83350,0,4000,87350
"2023-04-22 00:00:00",0,0,0,0,0,0,0,0
"2023-04-21 00:00:00",2,73700,625970,0,'-552270,0,4000,'-548270
"2023-04-20 00:00:00",2,56430,0,0,56430,0,8000,64430
"2023-04-19 00:00:00",2,113590,0,0,113590,0,4000,117590
"2023-04-18 00:00:00",1,77660,0,0,77660,0,0,77660
"2023-04-17 00:00:00",2,192510,0,0,192510,0,0,192510
"2023-04-16 00:00:00",2,90140,0,0,90140,0,4000,94140
"2023-04-15 00:00:00",0,0,0,0,0,0,0,0
"2023-04-14 00:00:00",2,81060,0,0,81060,0,4000,85060
"2023-04-13 00:00:00",0,0,0,0,0,0,0,0
"2023-04-12 00:00:00",3,161970,0,0,161970,0,6000,167970
"2023-04-11 00:00:00",1,62350,0,0,62350,0,0,62350
"2023-04-10 00:00:00",2,65210,0,0,65210,0,8000,73210
"2023-04-09 00:00:00",0,0,0,0,0,0,0,0
"2023-04-08 00:00:00",1,14890,0,0,14890,0,4000,18890
"2023-04-07 00:00:00",2,114720,0,0,114720,0,4000,118720
"2023-04-06 00:00:00",3,197850,0,0,197850,0,0,197850
"2023-04-05 00:00:00",1,9290,0,0,9290,0,4000,13290
"2023-04-04 00:00:00",3,91370,0,0,91370,0,8000,99370
"2023-04-03 00:00:00",3,255950,0,4930,251020,0,6000,257020
"2023-04-02 00:00:00",1,63550,0,0,63550,0,0,63550
"2023-04-01 00:00:00",1,79610,0,0,79610,0,0,79610
"2023-03-31 00:00:00",6,520990,0,0,520990,0,4000,524990
"2023-03-30 00:00:00",0,0,0,0,0,0,0,0
"2023-03-29 00:00:00",3,124850,0,1187,123663,0,4000,127663
"2023-03-28 00:00:00",5,415990,0,0,415990,0,0,415990
"2023-03-27 00:00:00",2,84930,0,0,84930,0,0,84930
"2023-03-26 00:00:00",3,136540,0,0,136540,0,4000,140540
"2023-03-25 00:00:00",1,87160,0,0,87160,0,0,87160
"2023-03-24 00:00:00",4,441720,3,0,441717,0,0,441717
"2023-03-23 00:00:00",4,279820,0,0,279820,0,4000,283820
"2023-03-22 00:00:00",2,74180,0,0,74180,0,4000,78180
"2023-03-21 00:00:00",1,64630,0,0,64630,0,0,64630
"2023-03-20 00:00:00",0,0,0,0,0,0,0,0
"2023-03-19 00:00:00",1,85110,0,0,85110,0,0,85110
"2023-03-18 00:00:00",1,126550,0,0,126550,0,0,126550
"2023-03-17 00:00:00",0,0,0,0,0,0,0,0
"2023-03-16 00:00:00",3,209360,0,0,209360,0,4000,213360
"2023-03-15 00:00:00",2,77800,0,0,77800,0,4000,81800
"2023-03-14 00:00:00",3,302880,0,0,302880,0,0,302880
"2023-03-13 00:00:00",8,341340,0,0,341340,0,20000,361340
"2023-03-12 00:00:00",1,60480,0,0,60480,0,0,60480
"2023-03-11 00:00:00",1,62980,0,0,62980,0,0,62980
"2023-03-10 00:00:00",2,183720,0,0,183720,0,0,183720
"2023-03-09 00:00:00",1,131440,0,0,131440,0,0,131440
"2023-03-08 00:00:00",4,350860,0,0,350860,0,0,350860
"2023-03-07 00:00:00",3,158420,0,0,158420,0,0,158420
"2023-03-06 00:00:00",1,71450,0,0,71450,0,0,71450
"2023-03-05 00:00:00",1,68320,0,0,68320,0,0,68320
"2023-03-04 00:00:00",1,81710,0,0,81710,0,0,81710
"2023-03-03 00:00:00",1,102930,0,0,102930,0,0,102930
"2023-03-02 00:00:00",3,65340,0,0,65340,0,8000,73340
"2023-03-01 00:00:00",3,86500,0,0,86500,0,12000,98500
"2023-02-28 00:00:00",5,171300,0,0,171300,0,0,171300
"2023-02-27 00:00:00",0,0,0,0,0,0,0,0
"2023-02-26 00:00:00",2,117660,0,0,117660,0,4000,121660
"2023-02-25 00:00:00",1,46300,0,0,46300,0,4000,50300
"2023-02-24 00:00:00",5,264400,0,0,264400,0,6000,270400
"2023-02-23 00:00:00",1,65960,0,0,65960,0,0,65960
"2023-02-22 00:00:00",8,393400,0,0,393400,0,8000,401400
"2023-02-21 00:00:00",0,0,0,0,0,0,0,0
"2023-02-20 00:00:00",4,216600,0,0,216600,0,4000,220600
"2023-02-19 00:00:00",2,101620,0,0,101620,0,4000,105620
"2023-02-18 00:00:00",2,84020,0,0,84020,0,4000,88020
"2023-02-17 00:00:00",2,156710,0,0,156710,0,0,156710
"2023-02-16 00:00:00",2,37290,0,0,37290,0,0,37290
"2023-02-15 00:00:00",5,149120,0,0,149120,0,0,149120
"2023-02-14 00:00:00",2,54580,0,0,54580,0,0,54580
"2023-02-13 00:00:00",0,0,0,0,0,0,0,0
"2023-02-12 00:00:00",0,0,0,0,0,0,0,0
"2023-02-11 00:00:00",1,81960,0,0,81960,0,0,81960
"2023-02-10 00:00:00",0,0,0,0,0,0,0,0
"2023-02-09 00:00:00",1,11890,0,0,11890,0,4000,15890
"2023-02-08 00:00:00",2,84080,0,0,84080,0,0,84080
"2023-02-07 00:00:00",0,0,0,0,0,0,0,0
"2023-02-06 00:00:00",2,88980,0,0,88980,0,4000,92980
"2023-02-05 00:00:00",1,60110,0,0,60110,0,0,60110
"2023-02-04 00:00:00",1,35740,0,0,35740,0,4000,39740
"2023-02-03 00:00:00",1,23490,0,0,23490,0,4000,27490
"2023-02-02 00:00:00",1,82140,0,0,82140,0,0,82140
"2023-02-01 00:00:00",4,140270,0,0,140270,0,8000,148270
"2023-01-31 00:00:00",4,107270,0,6541,100729,0,8000,108729
"2023-01-30 00:00:00",2,217080,0,6764,210316,0,0,210316
"2023-01-29 00:00:00",2,156000,0,6082,149918,0,0,149918
"2023-01-28 00:00:00",2,20960,0,1174,19786,0,4000,23786
"2023-01-27 00:00:00",1,126370,0,0,126370,0,0,126370
"2023-01-26 00:00:00",3,120080,0,9489,110591,0,0,110591
"2023-01-25 00:00:00",0,0,0,0,0,0,0,0
"2023-01-24 00:00:00",2,121330,0,0,121330,0,0,121330
"2023-01-23 00:00:00",2,167690,0,16769,150921,0,0,150921
"2023-01-22 00:00:00",0,0,0,0,0,0,0,0
"2023-01-21 00:00:00",1,210890,0,21089,189801,0,0,189801
"2023-01-20 00:00:00",1,28150,0,0,28150,0,0,28150
"2023-01-19 00:00:00",0,0,0,0,0,0,0,0
"2023-01-18 00:00:00",3,111310,0,3837,107473,0,8000,115473
"2023-01-17 00:00:00",3,295130,0,15189,279941,0,0,279941
"2023-01-16 00:00:00",2,45110,0,700,44410,0,4000,48410
"2023-01-15 00:00:00",1,60140,0,6014,54126,0,0,54126
"2023-01-14 00:00:00",1,63420,0,6342,57078,0,0,57078
"2023-01-13 00:00:00",4,368180,0,10710,357470,0,0,357470
"2023-01-12 00:00:00",0,0,0,0,0,0,0,0
"2023-01-11 00:00:00",1,107260,0,0,107260,0,0,107260
"2023-01-10 00:00:00",2,126080,0,0,126080,0,4000,130080
"2023-01-09 00:00:00",5,433120,0,0,433120,0,8000,441120
"2023-01-08 00:00:00",3,150850,0,0,150850,0,0,150850
"2023-01-07 00:00:00",1,76000,0,0,76000,0,0,76000
"2023-01-06 00:00:00",5,193180,0,0,193180,0,4000,197180
"2023-01-05 00:00:00",4,126970,0,0,126970,0,4000,130970
"2023-01-04 00:00:00",2,160630,0,0,160630,0,4000,164630
"2023-01-03 00:00:00",7,308200,0,0,308200,0,8000,316200
"2023-01-02 00:00:00",2,97580,0,0,97580,0,0,97580
"2023-01-01 00:00:00",0,0,0,0,0,0,0,0
"2022-12-31 00:00:00",0,0,0,0,0,0,0,0
"2022-12-30 00:00:00",2,64320,0,0,64320,0,4000,68320
"2022-12-29 00:00:00",4,243510,0,6932,236578,0,4000,240578
"2022-12-28 00:00:00",2,99560,0,0,99560,0,0,99560
"2022-12-27 00:00:00",2,124980,0,0,124980,0,4000,128980
"2022-12-26 00:00:00",1,16980,0,0,16980,0,0,16980
"2022-12-25 00:00:00",0,0,0,0,0,0,0,0
"2022-12-24 00:00:00",0,0,0,0,0,0,0,0
"2022-12-23 00:00:00",1,86620,0,0,86620,0,0,86620
"2022-12-22 00:00:00",3,318830,0,0,318830,0,4000,322830
"2022-12-21 00:00:00",3,182980,0,0,182980,0,4000,186980
"2022-12-20 00:00:00",4,714850,0,0,714850,0,4000,718850
"2022-12-19 00:00:00",2,66600,0,0,66600,0,4000,70600
"2022-12-18 00:00:00",2,181860,0,0,181860,0,0,181860
"2022-12-17 00:00:00",0,0,0,0,0,0,0,0
"2022-12-16 00:00:00",0,0,0,0,0,0,0,0
"2022-12-15 00:00:00",0,0,0,0,0,0,0,0
"2022-12-14 00:00:00",3,112720,0,0,112720,0,8000,120720
"2022-12-13 00:00:00",6,315220,0,0,315220,0,8000,323220
"2022-12-12 00:00:00",3,204840,0,0,204840,0,0,204840
"2022-12-11 00:00:00",2,180020,0,0,180020,0,4000,184020
"2022-12-10 00:00:00",0,0,0,0,0,0,0,0
"2022-12-09 00:00:00",2,68600,0,0,68600,0,4000,72600
"2022-12-08 00:00:00",1,63940,0,0,63940,0,0,63940
"2022-12-07 00:00:00",2,90060,0,0,90060,0,4000,94060
"2022-12-06 00:00:00",1,91330,0,0,91330,0,0,91330
"2022-12-05 00:00:00",2,100770,0,0,100770,0,0,100770
"2022-12-04 00:00:00",5,249100,0,0,249100,0,8000,257100
"2022-12-03 00:00:00",0,0,0,0,0,0,0,0
"2022-12-02 00:00:00",0,0,0,0,0,0,0,0
"2022-12-01 00:00:00",2,124720,0,0,124720,0,0,124720
"2022-11-30 00:00:00",3,268540,0,0,268540,0,0,268540
"2022-11-29 00:00:00",2,42580,0,0,42580,0,8000,50580
"2022-11-28 00:00:00",2,169850,0,0,169850,0,0,169850
"2022-11-27 00:00:00",2,22290,0,0,22290,0,4000,26290
"2022-11-26 00:00:00",1,71840,0,7184,64656,0,0,64656
"2022-11-25 00:00:00",5,285610,0,26339,259271,0,0,259271
"2022-11-24 00:00:00",7,861910,0,24975,836935,0,10000,846935
"2022-11-23 00:00:00",2,67350,0,0,67350,0,0,67350
"2022-11-22 00:00:00",5,259740,0,0,259740,0,4000,263740
"2022-11-21 00:00:00",5,373980,0,0,373980,0,4000,377980
"2022-11-20 00:00:00",2,78660,0,0,78660,0,4000,82660
"2022-11-19 00:00:00",1,28640,0,0,28640,0,0,28640
"2022-11-18 00:00:00",4,210740,0,0,210740,0,12000,222740
"2022-11-17 00:00:00",1,161000,0,0,161000,0,0,161000
"2022-11-16 00:00:00",1,50670,0,0,50670,0,0,50670
"2022-11-15 00:00:00",6,325910,0,0,325910,0,4000,329910
"2022-11-14 00:00:00",1,90820,0,0,90820,0,0,90820
"2022-11-13 00:00:00",2,101860,0,0,101860,0,0,101860
"2022-11-12 00:00:00",2,44820,0,0,44820,0,8000,52820
"2022-11-11 00:00:00",5,324430,0,0,324430,0,4000,328430
"2022-11-10 00:00:00",3,170380,0,0,170380,0,6000,176380
"2022-11-09 00:00:00",4,249270,0,0,249270,0,0,249270
"2022-11-08 00:00:00",4,535580,0,0,535580,0,4000,539580
"2022-11-07 00:00:00",4,306320,0,0,306320,0,8000,314320
"2022-11-06 00:00:00",0,0,0,0,0,0,0,0
"2022-11-05 00:00:00",0,0,0,0,0,0,0,0
"2022-11-04 00:00:00",0,0,0,0,0,0,0,0
"2022-11-03 00:00:00",3,220970,0,3353,217617,0,0,217617
"2022-11-02 00:00:00",4,278080,0,0,278080,0,4000,282080
"2022-11-01 00:00:00",1,53180,0,0,53180,0,4000,57180
"2022-10-31 00:00:00",0,0,0,0,0,0,0,0
"2022-10-30 00:00:00",0,0,0,0,0,0,0,0
"2022-10-29 00:00:00",0,0,0,0,0,0,0,0
"2022-10-28 00:00:00",3,92840,0,0,92840,0,8000,100840
"2022-10-27 00:00:00",4,220520,0,0,220520,0,4000,224520
"2022-10-26 00:00:00",0,0,0,0,0,0,0,0
"2022-10-25 00:00:00",1,36690,0,0,36690,0,4000,40690
"2022-10-24 00:00:00",3,185680,0,0,185680,0,0,185680
"2022-10-23 00:00:00",4,178060,0,2246,175814,0,8000,183814
"2022-10-22 00:00:00",1,21790,0,0,21790,0,4000,25790
"2022-10-21 00:00:00",0,0,0,0,0,0,0,0
"2022-10-20 00:00:00",2,105550,0,0,105550,0,0,105550
"2022-10-19 00:00:00",2,51540,0,0,51540,0,10000,61540
"2022-10-18 00:00:00",2,55540,0,0,55540,0,4000,59540
"2022-10-17 00:00:00",2,122890,0,0,122890,0,4000,126890
"2022-10-16 00:00:00",1,86000,0,0,86000,0,0,86000
"2022-10-15 00:00:00",0,0,0,0,0,0,0,0
"2022-10-14 00:00:00",4,298780,0,0,298780,0,0,298780
"2022-10-13 00:00:00",6,847020,0,0,847020,0,4000,851020
"2022-10-12 00:00:00",2,70790,0,0,70790,0,4000,74790
"2022-10-11 00:00:00",2,110520,0,0,110520,0,0,110520
"2022-10-10 00:00:00",5,374930,0,0,374930,0,14000,388930
"2022-10-09 00:00:00",1,30790,0,0,30790,0,4000,34790
"2022-10-08 00:00:00",0,0,0,0,0,0,0,0
"2022-10-07 00:00:00",2,58050,0,0,58050,0,4000,62050
"2022-10-06 00:00:00",3,217200,0,1400,215800,0,4000,219800
"2022-10-05 00:00:00",6,601700,0,17486,584214,0,4000,588214
"2022-10-04 00:00:00",3,258820,0,12132,246688,0,4000,250688
"2022-10-03 00:00:00",10,677390,0,59892,617498,0,16000,633498
"2022-10-02 00:00:00",0,0,0,0,0,0,0,0
"2022-10-01 00:00:00",2,34370,0,0,34370,0,8000,42370
"2022-09-30 00:00:00",2,124040,0,0,124040,0,4000,128040
"2022-09-29 00:00:00",0,0,0,0,0,0,0,0
"2022-09-28 00:00:00",5,252920,0,0,252920,0,8000,260920
"2022-09-27 00:00:00",3,146420,0,0,146420,0,8000,154420
"2022-09-26 00:00:00",10,821460,0,0,821460,0,12000,833460
"2022-09-25 00:00:00",1,27370,0,0,27370,0,0,27370
"2022-09-24 00:00:00",1,22990,0,0,22990,0,4000,26990
"2022-09-23 00:00:00",2,51160,0,0,51160,0,8000,59160
"2022-09-22 00:00:00",3,190550,0,0,190550,0,0,190550
"2022-09-21 00:00:00",2,219650,0,0,219650,0,0,219650
"2022-09-20 00:00:00",4,257910,0,0,257910,0,4000,261910
"2022-09-19 00:00:00",0,0,0,0,0,0,0,0
"2022-09-18 00:00:00",0,0,0,0,0,0,0,0
"2022-09-17 00:00:00",0,0,0,0,0,0,0,0
"2022-09-16 00:00:00",1,208000,0,0,208000,0,0,208000
"2022-09-15 00:00:00",0,0,0,0,0,0,0,0
"2022-09-14 00:00:00",0,0,0,0,0,0,0,0
"2022-09-13 00:00:00",1,44390,0,0,44390,0,4000,48390
"2022-09-12 00:00:00",4,106960,0,0,106960,0,12000,118960
"2022-09-11 00:00:00",3,213820,0,0,213820,0,0,213820
"2022-09-10 00:00:00",0,0,0,0,0,0,0,0
"2022-09-09 00:00:00",2,157560,0,0,157560,0,0,157560
"2022-09-08 00:00:00",5,346500,0,0,346500,0,4000,350500
"2022-09-07 00:00:00",5,291410,0,0,291410,0,8000,299410
"2022-09-06 00:00:00",1,38560,0,0,38560,0,4000,42560
"2022-09-05 00:00:00",2,137990,0,0,137990,0,0,137990
"2022-09-04 00:00:00",3,220990,0,0,220990,0,0,220990
"2022-09-03 00:00:00",2,46890,0,0,46890,0,4000,50890
"2022-09-02 00:00:00",4,187580,0,8242,179338,0,0,179338
"2022-09-01 00:00:00",9,623220,0,0,623220,0,16000,639220
"2022-08-31 00:00:00",2,70260,0,0,70260,0,8000,78260
"2022-08-30 00:00:00",4,212840,0,11447,201393,0,8000,209393
"2022-08-29 00:00:00",0,0,0,0,0,0,0,0
"2022-08-28 00:00:00",1,28130,0,0,28130,0,4000,32130
"2022-08-27 00:00:00",2,280150,0,6800,273350,0,0,273350
"2022-08-26 00:00:00",1,64900,0,0,64900,0,0,64900
"2022-08-25 00:00:00",2,346450,0,0,346450,0,0,346450
"2022-08-24 00:00:00",3,146420,0,0,146420,0,8000,154420
"2022-08-23 00:00:00",4,158780,0,0,158780,0,8000,166780
"2022-08-22 00:00:00",6,686840,0,0,686840,0,10000,696840
"2022-08-21 00:00:00",4,225070,0,0,225070,0,8000,233070
"2022-08-20 00:00:00",2,70300,0,0,70300,0,0,70300
"2022-08-19 00:00:00",5,270600,0,15371,255229,0,4000,259229
"2022-08-18 00:00:00",2,43880,0,0,43880,0,8000,51880
"2022-08-17 00:00:00",1,24360,0,0,24360,0,0,24360
"2022-08-16 00:00:00",5,469680,0,0,469680,0,4000,473680
"2022-08-15 00:00:00",0,0,0,0,0,0,0,0
"2022-08-14 00:00:00",3,164400,0,0,164400,0,4000,168400
"2022-08-13 00:00:00",1,15810,0,0,15810,0,4000,19810
"2022-08-12 00:00:00",1,10720,0,0,10720,0,4000,14720
"2022-08-11 00:00:00",1,293600,0,0,293600,0,0,293600
"2022-08-10 00:00:00",2,231070,0,0,231070,0,0,231070
"2022-08-09 00:00:00",2,136760,0,0,136760,0,0,136760
"2022-08-08 00:00:00",3,230040,0,0,230040,0,0,230040
"2022-08-07 00:00:00",4,139930,0,0,139930,0,10000,149930
"2022-08-06 00:00:00",1,69310,0,0,69310,0,0,69310
"2022-08-05 00:00:00",1,65890,0,0,65890,0,0,65890
"2022-08-04 00:00:00",4,115250,0,0,115250,0,8000,123250
"2022-08-03 00:00:00",1,61500,0,0,61500,0,0,61500
"2022-08-02 00:00:00",3,190610,0,0,190610,0,4000,194610
"2022-08-01 00:00:00",5,168780,0,0,168780,0,20000,188780
"2022-07-31 00:00:00",1,100360,0,0,100360,0,0,100360
"2022-07-30 00:00:00",3,141130,0,0,141130,0,4000,145130
"2022-07-29 00:00:00",3,95020,0,0,95020,0,12000,107020
"2022-07-28 00:00:00",1,20620,0,0,20620,0,4000,24620
"2022-07-27 00:00:00",5,324570,0,0,324570,0,4000,328570
"2022-07-26 00:00:00",4,150800,0,0,150800,0,8000,158800
"2022-07-25 00:00:00",3,107760,0,0,107760,0,8000,115760
"2022-07-24 00:00:00",0,0,0,0,0,0,0,0
"2022-07-23 00:00:00",1,64770,0,0,64770,0,0,64770
"2022-07-22 00:00:00",2,320530,0,0,320530,0,0,320530
"2022-07-21 00:00:00",2,168250,0,0,168250,0,4000,172250
"2022-07-20 00:00:00",3,409600,0,0,409600,0,4000,413600
"2022-07-19 00:00:00",2,63450,0,0,63450,0,8000,71450
"2022-07-18 00:00:00",3,110840,0,0,110840,0,12000,122840
"2022-07-17 00:00:00",3,124370,0,0,124370,0,8000,132370
"2022-07-16 00:00:00",0,0,0,0,0,0,0,0
"2022-07-15 00:00:00",1,101800,0,0,101800,0,0,101800
"2022-07-14 00:00:00",5,355160,0,0,355160,0,8000,363160
"2022-07-13 00:00:00",4,313170,0,0,313170,0,8000,321170
"2022-07-12 00:00:00",6,735500,0,0,735500,0,8000,743500
"2022-07-11 00:00:00",2,83920,0,0,83920,0,4000,87920
"2022-07-10 00:00:00",2,79780,0,0,79780,0,8000,87780
"2022-07-09 00:00:00",0,0,0,0,0,0,0,0
"2022-07-08 00:00:00",2,578170,0,0,578170,0,0,578170
"2022-07-07 00:00:00",1,61010,0,0,61010,0,0,61010
"2022-07-06 00:00:00",2,269060,0,0,269060,0,0,269060
"2022-07-05 00:00:00",4,215430,0,0,215430,0,12000,227430
"2022-07-04 00:00:00",3,205540,0,0,205540,0,8000,213540
"2022-07-03 00:00:00",0,0,0,0,0,0,0,0
"2022-07-02 00:00:00",0,0,0,0,0,0,0,0
"2022-07-01 00:00:00",3,291370,0,0,291370,0,0,291370
"2022-06-30 00:00:00",3,89990,0,0,89990,0,8000,97990
"2022-06-29 00:00:00",2,93670,0,0,93670,0,4000,97670
"2022-06-28 00:00:00",5,304900,0,0,304900,0,8000,312900
"2022-06-27 00:00:00",1,61350,0,0,61350,0,0,61350
"2022-06-26 00:00:00",1,6100,0,0,6100,0,4000,10100
"2022-06-25 00:00:00",0,0,0,0,0,0,0,0
"2022-06-24 00:00:00",1,38730,0,0,38730,0,4000,42730
"2022-06-23 00:00:00",2,161750,0,0,161750,0,4000,165750
"2022-06-22 00:00:00",1,20380,0,0,20380,0,4000,24380
"2022-06-21 00:00:00",4,116600,0,0,116600,0,16000,132600
"2022-06-20 00:00:00",2,219190,0,0,219190,0,4000,223190
"2022-06-19 00:00:00",3,235300,0,0,235300,0,4000,239300
"2022-06-18 00:00:00",0,0,0,0,0,0,0,0
"2022-06-17 00:00:00",2,92110,0,0,92110,0,4000,96110
"2022-06-16 00:00:00",3,201890,0,0,201890,0,4000,205890
"2022-06-15 00:00:00",2,81090,0,0,81090,0,8000,89090
"2022-06-14 00:00:00",4,338000,0,0,338000,0,8000,346000
"2022-06-13 00:00:00",2,257630,0,0,257630,0,0,257630
"2022-06-12 00:00:00",3,127690,0,0,127690,0,12000,139690
"2022-06-11 00:00:00",0,0,0,0,0,0,0,0
"2022-06-10 00:00:00",7,344090,0,0,344090,0,16000,360090
"2022-06-09 00:00:00",2,130920,0,0,130920,0,0,130920
"2022-06-08 00:00:00",3,183390,0,0,183390,0,4000,187390
"2022-06-07 00:00:00",4,409280,0,0,409280,0,0,409280
"2022-06-06 00:00:00",1,332050,0,0,332050,0,0,332050
"2022-06-05 00:00:00",1,65890,0,0,65890,0,0,65890
"2022-06-04 00:00:00",1,35100,0,0,35100,0,4000,39100
"2022-06-03 00:00:00",1,23790,0,0,23790,0,4000,27790
"2022-06-02 00:00:00",1,21220,0,0,21220,0,4000,25220
"2022-06-01 00:00:00",0,0,0,0,0,0,0,0
"2022-05-31 00:00:00",0,0,0,0,0,0,0,0
"2022-05-30 00:00:00",5,344280,0,0,344280,0,12000,356280
"2022-05-29 00:00:00",2,141410,0,0,141410,0,6000,147410
"2022-05-28 00:00:00",0,0,0,0,0,0,0,0
"2022-05-27 00:00:00",2,197490,0,0,197490,0,4000,201490
"2022-05-26 00:00:00",1,60250,0,0,60250,0,0,60250
"2022-05-25 00:00:00",1,63240,0,0,63240,0,0,63240
"2022-05-24 00:00:00",1,85350,0,0,85350,0,0,85350
"2022-05-23 00:00:00",3,248140,0,0,248140,0,0,248140
"2022-05-22 00:00:00",2,228810,0,0,228810,0,0,228810
"2022-05-21 00:00:00",2,79770,0,0,79770,0,4000,83770
"2022-05-20 00:00:00",2,81910,0,0,81910,0,4000,85910
"2022-05-19 00:00:00",3,158970,0,0,158970,0,4000,162970
"2022-05-18 00:00:00",2,39900,0,0,39900,0,8000,47900
"2022-05-17 00:00:00",2,117910,0,0,117910,0,4000,121910
"2022-05-16 00:00:00",8,559040,0,0,559040,0,12000,571040
"2022-05-15 00:00:00",1,34760,0,0,34760,0,6000,40760
"2022-05-14 00:00:00",0,0,0,0,0,0,0,0
"2022-05-13 00:00:00",4,177480,0,0,177480,0,12000,189480
"2022-05-12 00:00:00",2,86250,0,0,86250,0,4000,90250
"2022-05-11 00:00:00",3,152210,0,0,152210,0,4000,156210
"2022-05-10 00:00:00",5,305540,0,0,305540,0,12000,317540
"2022-05-09 00:00:00",4,446500,0,0,446500,0,0,446500
"2022-05-08 00:00:00",1,36890,0,0,36890,0,4000,40890
